ID_Pedido;Fecha_Pedido;Fecha_Envio;Modo_Envio;Estado_Pedido;ID_Detalle;ID_Producto;Cantidad;Descuento;Ventas;Ganancia;Nombre_Producto;Categoria;Subcategoria;Marca;Precio_Lista;Costo_Unitario;Nombre_Campania;Canal_Marketing;Ingreso_Neto;Venta_Promedio_Unidad;Mes_Pedido;Dias_Envio
ORD-2024-00642;2024-05-23;2024-05-27;primera clase;completado;1608;P0080;2;0.15;1344.89;586.84;almacenamiento plus 10;muebles;almacenamiento;patagonia;791.11;381.74;sin dato;sin dato;1143.16;672.44;5;4
ORD-2024-00642;2024-05-23;2024-05-27;primera clase;completado;1609;P0048;5;0.20;2501.72;-8.07;sillas plus 8;muebles;sillas;orion;625.43;484.77;sin dato;sin dato;2001.38;500.34;5;4
ORD-2024-00642;2024-05-23;2024-05-27;primera clase;completado;1610;P0033;8;0.00;7066.80;1526.96;periféricos nova 3;tecnología;periféricos;altura;883.35;692.48;sin dato;sin dato;7066.80;883.35;5;4
ORD-2024-00643;2024-03-20;2024-03-20;estándar;enviado;1611;P0004;7;0.05;187.00;49.90;accesorios eco 4;tecnología;accesorios;orion;28.12;19.81;campaña cliente vip 1;email;177.65;26.71;3;0
ORD-2024-00643;2024-03-20;2024-03-20;estándar;enviado;1612;P0036;2;0.30;1228.08;457.64;periféricos nova 6;tecnología;periféricos;patagonia;877.20;420.81;campaña cliente vip 1;email;859.66;614.04;3;0
ORD-2024-00644;2023-01-14;2023-01-18;segunda clase;completado;1613;P0112;2;0.15;771.20;307.66;sobres pro 2;oficina;sobres;orion;453.65;226.21;campaña ahorro 6;afiliados;655.52;385.60;1;4
ORD-2024-00645;2023-07-20;2023-07-24;estándar;completado;1614;P0043;2;0.00;1409.20;597.94;sillas smart 3;muebles;sillas;altura;704.60;405.63;campaña outlet 8;búsqueda;1409.20;704.60;7;4
ORD-2024-00645;2023-07-20;2023-07-24;estándar;completado;1615;P0047;5;0.30;2442.40;-77.80;sillas plus 7;muebles;sillas;andes;697.83;520.77;campaña outlet 8;búsqueda;1709.68;488.48;7;4
ORD-2024-00646;2023-04-27;2023-05-02;segunda clase;completado;1616;P0058;7;0.20;1316.39;38.69;mesas nova 8;muebles;mesas;andes;235.07;180.72;campaña cliente vip 1;email;1053.11;188.06;4;5
ORD-2024-00646;2023-04-27;2023-05-02;segunda clase;completado;1617;P0004;4;0.00;112.48;33.24;accesorios eco 4;tecnología;accesorios;orion;28.12;19.81;campaña cliente vip 1;email;112.48;28.12;4;5
ORD-2024-00646;2023-04-27;2023-05-02;segunda clase;completado;1618;P0026;4;0.20;1527.49;67.34;computadores plus 6;tecnología;computadores;lumen;477.34;378.15;campaña cliente vip 1;email;1221.99;381.87;4;5
ORD-2024-00647;2024-03-23;2024-03-26;estándar;completado;1619;P0107;3;0.30;162.65;48.68;etiquetas pro 7;oficina;etiquetas;orion;77.45;42.46;campaña activa 3;afiliados;113.85;54.22;3;3
ORD-2024-00647;2024-03-23;2024-03-26;estándar;completado;1620;P0035;7;0.20;4282.38;542.93;periféricos nova 5;tecnología;periféricos;orion;764.71;538.76;campaña activa 3;afiliados;3425.90;611.77;3;3
ORD-2024-00648;2024-10-03;2024-10-07;estándar;enviado;1621;P0086;8;0.00;5169.04;2185.68;papelería flex 6;oficina;papelería;andes;646.13;372.92;campaña ahorro 2;afiliados;5169.04;646.13;10;4
ORD-2024-00648;2024-10-03;2024-10-07;estándar;enviado;1622;P0003;5;0.05;4124.23;694.93;accesorios plus 3;tecnología;accesorios;altura;868.26;685.10;campaña ahorro 2;afiliados;3918.02;824.85;10;4
ORD-2024-00648;2024-10-03;2024-10-07;estándar;enviado;1623;P0106;5;0.00;1122.85;530.50;etiquetas eco 6;oficina;etiquetas;vector;224.57;118.47;campaña ahorro 2;afiliados;1122.85;224.57;10;4
ORD-2024-00648;2024-10-03;2024-10-07;estándar;enviado;1624;P0041;3;0.00;463.56;161.85;sillas eco 1;muebles;sillas;vector;154.52;100.57;campaña ahorro 2;afiliados;463.56;154.52;10;4
ORD-2024-00649;2024-10-24;2024-10-30;mismo día;completado;1625;P0082;4;0.00;2363.44;1289.68;papelería eco 2;oficina;papelería;orion;590.86;268.44;sin dato;sin dato;2363.44;590.86;10;6
ORD-2024-00649;2024-10-24;2024-10-30;mismo día;completado;1626;P0088;2;0.20;1113.34;280.76;papelería eco 8;oficina;papelería;patagonia;695.84;422.85;sin dato;sin dato;890.67;556.67;10;6
ORD-2024-00649;2024-10-24;2024-10-30;mismo día;completado;1627;P0014;7;0.20;437.19;165.49;teléfonos pro 4;tecnología;teléfonos;alerce;78.07;35.97;sin dato;sin dato;349.75;62.46;10;6
ORD-2024-00649;2024-10-24;2024-10-30;mismo día;completado;1628;P0028;8;0.10;3327.34;1333.85;computadores pro 8;tecnología;computadores;lumen;462.13;240.82;sin dato;sin dato;2994.61;415.92;10;6
ORD-2024-00650;2024-08-07;2024-08-09;mismo día;enviado;1629;P0095;5;0.00;2636.25;1214.65;archivadores plus 5;oficina;archivadores;altura;527.25;284.32;campaña activa 3;afiliados;2636.25;527.25;8;2
ORD-2024-00650;2024-08-07;2024-08-09;mismo día;enviado;1630;P0104;1;0.00;605.20;212.70;etiquetas nova 4;oficina;etiquetas;altura;605.20;392.50;campaña activa 3;afiliados;605.20;605.20;8;2
ORD-2024-00651;2024-03-17;2024-03-23;estándar;completado;1631;P0007;8;0.00;2504.72;1356.08;accesorios nova 7;tecnología;accesorios;alerce;313.09;143.58;sin dato;sin dato;2504.72;313.09;3;6
ORD-2024-00651;2024-03-17;2024-03-23;estándar;completado;1632;P0008;3;0.00;1189.80;364.23;accesorios plus 8;tecnología;accesorios;andes;396.60;275.19;sin dato;sin dato;1189.80;396.60;3;6
ORD-2024-00651;2024-03-17;2024-03-23;estándar;completado;1633;P0013;2;0.05;543.13;197.11;teléfonos nova 3;tecnología;teléfonos;lumen;285.86;173.76;sin dato;sin dato;515.97;271.56;3;6
ORD-2024-00651;2024-03-17;2024-03-23;estándar;completado;1634;P0116;3;0.00;2322.57;867.42;sobres flex 6;oficina;sobres;patagonia;774.19;485.05;sin dato;sin dato;2322.57;774.19;3;6
ORD-2024-00652;2025-01-18;2025-01-24;primera clase;completado;1635;P0105;2;0.20;415.17;152.58;etiquetas pro 5;oficina;etiquetas;lumen;259.48;123.11;sin dato;sin dato;332.14;207.58;1;6
ORD-2024-00653;2023-05-22;2023-05-23;primera clase;completado;1636;P0074;8;0.15;2805.07;731.41;almacenamiento smart 4;muebles;almacenamiento;lumen;412.51;260.75;sin dato;sin dato;2384.31;350.63;5;1
ORD-2024-00653;2023-05-22;2023-05-23;primera clase;completado;1637;P0070;3;0.00;2300.07;886.26;libreros eco 10;muebles;libreros;andes;766.69;471.27;sin dato;sin dato;2300.07;766.69;5;1
ORD-2024-00654;2023-02-17;2023-02-20;estándar;completado;1638;P0108;4;0.20;1571.04;-9.08;etiquetas flex 8;oficina;etiquetas;patagonia;490.95;392.54;sin dato;sin dato;1256.83;392.76;2;3
ORD-2024-00654;2023-02-17;2023-02-20;estándar;completado;1639;P0077;7;0.00;766.43;390.95;almacenamiento nova 7;muebles;almacenamiento;altura;109.49;53.64;sin dato;sin dato;766.43;109.49;2;3
ORD-2024-00655;2024-06-07;2024-06-10;segunda clase;completado;1640;P0072;3;0.30;1446.86;106.45;almacenamiento nova 2;muebles;almacenamiento;patagonia;688.98;428.10;sin dato;sin dato;1012.80;482.29;6;3
ORD-2024-00655;2024-06-07;2024-06-10;segunda clase;completado;1641;P0075;8;0.00;4258.88;2090.48;almacenamiento plus 5;muebles;almacenamiento;nova;532.36;271.05;sin dato;sin dato;4258.88;532.36;6;3
ORD-2024-00655;2024-06-07;2024-06-10;segunda clase;completado;1642;P0030;2;0.10;1251.36;588.89;computadores flex 10;tecnología;computadores;alerce;695.20;319.98;sin dato;sin dato;1126.22;625.68;6;3
ORD-2024-00655;2024-06-07;2024-06-10;segunda clase;completado;1643;P0102;7;0.00;3000.83;1090.18;etiquetas pro 2;oficina;etiquetas;vector;428.69;272.95;sin dato;sin dato;3000.83;428.69;6;3
ORD-2024-00656;2024-07-19;2024-07-24;segunda clase;completado;1644;P0046;2;0.30;118.82;26.97;sillas pro 6;muebles;sillas;nova;84.87;45.10;campaña outlet 8;búsqueda;83.17;59.41;7;5
ORD-2024-00656;2024-07-19;2024-07-24;segunda clase;completado;1645;P0024;5;0.00;4036.75;2022.40;computadores nova 4;tecnología;computadores;vector;807.35;402.87;campaña outlet 8;búsqueda;4036.75;807.35;7;5
ORD-2024-00656;2024-07-19;2024-07-24;segunda clase;completado;1646;P0090;5;0.20;3037.56;636.28;papelería plus 10;oficina;papelería;orion;759.39;487.32;campaña outlet 8;búsqueda;2430.05;607.51;7;5
ORD-2024-00656;2024-07-19;2024-07-24;segunda clase;completado;1647;P0093;5;0.20;2499.48;1160.70;archivadores flex 3;oficina;archivadores;vector;624.87;291.47;campaña outlet 8;búsqueda;1999.58;499.90;7;5
ORD-2024-00657;2023-11-16;2023-11-17;primera clase;completado;1648;P0019;3;0.15;1339.85;143.56;teléfonos eco 9;tecnología;teléfonos;andes;525.43;396.24;campaña cliente vip 1;email;1138.87;446.62;11;1
ORD-2024-00657;2023-11-16;2023-11-17;primera clase;completado;1649;P0106;7;0.10;1414.79;582.82;etiquetas eco 6;oficina;etiquetas;vector;224.57;118.47;campaña cliente vip 1;email;1273.31;202.11;11;1
ORD-2024-00657;2023-11-16;2023-11-17;primera clase;completado;1650;P0001;4;0.10;1605.02;760.55;accesorios flex 1;tecnología;accesorios;alerce;445.84;210.50;campaña cliente vip 1;email;1444.52;401.26;11;1
ORD-2024-00657;2023-11-16;2023-11-17;primera clase;completado;1651;P0079;1;0.20;39.10;4.61;almacenamiento nova 9;muebles;almacenamiento;alerce;48.87;35.90;campaña cliente vip 1;email;31.28;39.10;11;1
ORD-2024-00658;2024-05-06;2024-05-07;mismo día;enviado;1652;P0055;1;0.00;579.11;239.96;mesas plus 5;muebles;mesas;vector;579.11;339.15;sin dato;sin dato;579.11;579.11;5;1
ORD-2024-00659;2025-04-29;2025-04-29;segunda clase;enviado;1653;P0106;4;0.20;718.62;272.92;etiquetas eco 6;oficina;etiquetas;vector;224.57;118.47;sin dato;sin dato;574.90;179.66;4;0
ORD-2024-00659;2025-04-29;2025-04-29;segunda clase;enviado;1654;P0061;7;0.00;6127.52;2881.27;libreros plus 1;muebles;libreros;altura;875.36;463.75;sin dato;sin dato;6127.52;875.36;4;0
ORD-2024-00660;2023-09-18;2023-09-20;primera clase;completado;1655;P0117;3;0.15;1900.92;137.92;sobres eco 7;oficina;sobres;vector;745.46;569.49;sin dato;sin dato;1615.78;633.64;9;2
ORD-2024-00661;2024-05-22;2024-05-23;estándar;completado;1656;P0090;5;0.10;3417.26;1052.30;papelería plus 10;oficina;papelería;orion;759.39;487.32;campaña ahorro 2;afiliados;3075.53;683.45;5;1
ORD-2024-00661;2024-05-22;2024-05-23;estándar;completado;1657;P0052;2;0.30;691.81;-93.90;mesas nova 2;muebles;mesas;lumen;494.15;377.70;campaña ahorro 2;afiliados;484.27;345.90;5;1
ORD-2024-00662;2025-03-01;2025-03-05;estándar;completado;1658;P0111;7;0.30;2522.81;281.74;sobres flex 1;oficina;sobres;lumen;514.86;299.56;campaña cliente vip 5;display;1765.97;360.40;3;4
ORD-2024-00663;2023-10-06;2023-10-06;estándar;completado;1659;P0108;6;0.00;2945.70;590.46;etiquetas flex 8;oficina;etiquetas;patagonia;490.95;392.54;campaña ahorro 7;afiliados;2945.70;490.95;10;0
ORD-2024-00663;2023-10-06;2023-10-06;estándar;completado;1660;P0034;7;0.05;2790.87;848.80;periféricos flex 4;tecnología;periféricos;orion;419.68;275.77;campaña ahorro 7;afiliados;2651.33;398.70;10;0
ORD-2024-00664;2024-03-26;2024-03-28;primera clase;completado;1661;P0042;6;0.10;3006.77;682.52;sillas flex 2;muebles;sillas;vector;556.81;376.71;sin dato;sin dato;2706.09;501.13;3;2
ORD-2024-00665;2023-05-08;2023-05-12;mismo día;completado;1662;P0090;7;0.00;5315.73;1904.49;papelería plus 10;oficina;papelería;orion;759.39;487.32;campaña activa 3;afiliados;5315.73;759.39;5;4
ORD-2024-00665;2023-05-08;2023-05-12;mismo día;completado;1663;P0061;2;0.20;1400.58;447.48;libreros plus 1;muebles;libreros;altura;875.36;463.75;campaña activa 3;afiliados;1120.46;700.29;5;4
ORD-2024-00666;2024-09-02;2024-09-06;mismo día;completado;1664;P0041;4;0.20;494.46;68.65;sillas eco 1;muebles;sillas;vector;154.52;100.57;sin dato;sin dato;395.57;123.62;9;4
ORD-2024-00666;2024-09-02;2024-09-06;mismo día;completado;1665;P0013;5;0.15;1214.91;357.05;teléfonos nova 3;tecnología;teléfonos;lumen;285.86;173.76;sin dato;sin dato;1032.67;242.98;9;4
ORD-2024-00666;2024-09-02;2024-09-06;mismo día;completado;1666;P0049;8;0.00;2312.96;617.36;sillas smart 9;muebles;sillas;orion;289.12;211.95;sin dato;sin dato;2312.96;289.12;9;4
ORD-2024-00666;2024-09-02;2024-09-06;mismo día;completado;1667;P0104;3;0.10;1634.04;454.34;etiquetas nova 4;oficina;etiquetas;altura;605.20;392.50;sin dato;sin dato;1470.64;544.68;9;4
ORD-2024-00667;2023-02-18;2023-02-20;primera clase;devuelto;1668;P0056;8;0.20;3856.96;497.24;mesas flex 6;muebles;mesas;orion;602.65;441.66;sin dato;sin dato;3085.57;482.12;2;2
ORD-2024-00667;2023-02-18;2023-02-20;primera clase;devuelto;1669;P0034;3;0.00;1259.04;431.73;periféricos flex 4;tecnología;periféricos;orion;419.68;275.77;sin dato;sin dato;1259.04;419.68;2;2
ORD-2024-00667;2023-02-18;2023-02-20;primera clase;devuelto;1670;P0041;7;0.15;919.39;216.05;sillas eco 1;muebles;sillas;vector;154.52;100.57;sin dato;sin dato;781.48;131.34;2;2
ORD-2024-00667;2023-02-18;2023-02-20;primera clase;devuelto;1671;P0044;1;0.30;509.98;37.17;sillas plus 4;muebles;sillas;orion;728.55;448.12;sin dato;sin dato;356.99;509.98;2;2
ORD-2024-00668;2023-08-15;2023-08-16;estándar;enviado;1672;P0032;6;0.10;3907.39;816.77;periféricos eco 2;tecnología;periféricos;vector;723.59;506.45;sin dato;sin dato;3516.65;651.23;8;1
ORD-2024-00668;2023-08-15;2023-08-16;estándar;enviado;1673;P0101;3;0.00;1736.13;579.12;etiquetas eco 1;oficina;etiquetas;nova;578.71;385.67;sin dato;sin dato;1736.13;578.71;8;1
ORD-2024-00669;2023-02-25;2023-02-25;primera clase;completado;1674;P0002;7;0.00;70.42;28.98;accesorios smart 2;tecnología;accesorios;vector;10.06;5.92;campaña ahorro 6;afiliados;70.42;10.06;2;0
ORD-2024-00670;2023-06-05;2023-06-07;mismo día;completado;1675;P0040;7;0.00;5194.07;2180.01;periféricos eco 10;tecnología;periféricos;andes;742.01;430.58;campaña outlet 8;búsqueda;5194.07;742.01;6;2
ORD-2024-00670;2023-06-05;2023-06-07;mismo día;completado;1676;P0050;1;0.00;241.63;111.79;sillas nova 10;muebles;sillas;lumen;241.63;129.84;campaña outlet 8;búsqueda;241.63;241.63;6;2
ORD-2024-00670;2023-06-05;2023-06-07;mismo día;completado;1677;P0091;2;0.00;1030.58;326.18;archivadores flex 1;oficina;archivadores;alerce;515.29;352.20;campaña outlet 8;búsqueda;1030.58;515.29;6;2
ORD-2024-00670;2023-06-05;2023-06-07;mismo día;completado;1678;P0069;7;0.00;4675.02;1384.67;libreros smart 9;muebles;libreros;patagonia;667.86;470.05;campaña outlet 8;búsqueda;4675.02;667.86;6;2
ORD-2024-00671;2024-04-30;2024-05-04;mismo día;completado;1679;P0026;2;0.00;954.68;198.38;computadores plus 6;tecnología;computadores;lumen;477.34;378.15;sin dato;sin dato;954.68;477.34;4;4
ORD-2024-00671;2024-04-30;2024-05-04;mismo día;completado;1680;P0057;1;0.10;464.23;139.92;mesas smart 7;muebles;mesas;patagonia;515.81;325.42;sin dato;sin dato;417.81;464.23;4;4
ORD-2024-00672;2023-06-18;2023-06-23;estándar;completado;1681;P0027;5;0.05;188.48;94.05;computadores flex 7;tecnología;computadores;alerce;39.68;18.70;sin dato;sin dato;179.06;37.70;6;5
ORD-2024-00673;2023-08-22;2023-08-25;estándar;enviado;1682;P0105;3;0.15;661.67;269.77;etiquetas pro 5;oficina;etiquetas;lumen;259.48;123.11;campaña ahorro 7;afiliados;562.42;220.56;8;3
ORD-2024-00673;2023-08-22;2023-08-25;estándar;enviado;1683;P0040;3;0.00;2226.03;934.29;periféricos eco 10;tecnología;periféricos;andes;742.01;430.58;campaña ahorro 7;afiliados;2226.03;742.01;8;3
ORD-2024-00673;2023-08-22;2023-08-25;estándar;enviado;1684;P0065;6;0.10;2315.47;1052.80;libreros pro 5;muebles;libreros;nova;428.79;212.81;campaña ahorro 7;afiliados;2083.92;385.91;8;3
ORD-2024-00674;2023-02-02;2023-02-07;primera clase;completado;1685;P0044;3;0.05;2076.37;716.90;sillas plus 4;muebles;sillas;orion;728.55;448.12;sin dato;sin dato;1972.55;692.12;2;5
ORD-2024-00674;2023-02-02;2023-02-07;primera clase;completado;1686;P0015;3;0.05;1990.72;458.42;teléfonos plus 5;tecnología;teléfonos;nova;698.50;515.60;sin dato;sin dato;1891.18;663.57;2;5
ORD-2024-00674;2023-02-02;2023-02-07;primera clase;completado;1687;P0037;8;0.00;2311.84;1051.44;periféricos nova 7;tecnología;periféricos;orion;288.98;157.55;sin dato;sin dato;2311.84;288.98;2;5
ORD-2024-00674;2023-02-02;2023-02-07;primera clase;completado;1688;P0098;4;0.05;888.86;227.66;archivadores nova 8;oficina;archivadores;lumen;233.91;164.53;sin dato;sin dato;844.42;222.22;2;5
ORD-2024-00675;2023-06-23;2023-06-23;estándar;completado;1689;P0092;1;0.00;616.32;307.39;archivadores nova 2;oficina;archivadores;alerce;616.32;308.93;campaña ahorro 7;afiliados;616.32;616.32;6;0
ORD-2024-00675;2023-06-23;2023-06-23;estándar;completado;1690;P0078;7;0.05;1996.46;1035.00;almacenamiento eco 8;muebles;almacenamiento;andes;300.22;135.39;campaña ahorro 7;afiliados;1896.64;285.21;6;0
ORD-2024-00675;2023-06-23;2023-06-23;estándar;completado;1691;P0043;4;0.00;2818.40;1195.88;sillas smart 3;muebles;sillas;altura;704.60;405.63;campaña ahorro 7;afiliados;2818.40;704.60;6;0
ORD-2024-00676;2025-01-06;2025-01-10;segunda clase;completado;1692;P0113;5;0.00;3045.05;1164.25;sobres smart 3;oficina;sobres;patagonia;609.01;376.16;sin dato;sin dato;3045.05;609.01;1;4
ORD-2024-00676;2025-01-06;2025-01-10;segunda clase;completado;1693;P0066;2;0.20;575.76;229.54;libreros smart 6;muebles;libreros;lumen;359.85;174.82;sin dato;sin dato;460.61;287.88;1;4
ORD-2024-00677;2023-03-10;2023-03-16;primera clase;completado;1694;P0034;5;0.20;1678.72;374.83;periféricos flex 4;tecnología;periféricos;orion;419.68;275.77;campaña activa 3;afiliados;1342.98;335.74;3;6
ORD-2024-00677;2023-03-10;2023-03-16;primera clase;completado;1695;P0105;6;0.00;1556.88;818.22;etiquetas pro 5;oficina;etiquetas;lumen;259.48;123.11;campaña activa 3;afiliados;1556.88;259.48;3;6
ORD-2024-00677;2023-03-10;2023-03-16;primera clase;completado;1696;P0058;2;0.00;470.14;108.70;mesas nova 8;muebles;mesas;andes;235.07;180.72;campaña activa 3;afiliados;470.14;235.07;3;6
ORD-2024-00678;2024-10-21;2024-10-25;primera clase;devuelto;1697;P0103;7;0.00;3770.20;1364.79;etiquetas nova 3;oficina;etiquetas;alerce;538.60;343.63;campaña outlet 8;búsqueda;3770.20;538.60;10;4
ORD-2024-00678;2024-10-21;2024-10-25;primera clase;devuelto;1698;P0040;6;0.30;3116.44;490.88;periféricos eco 10;tecnología;periféricos;andes;742.01;430.58;campaña outlet 8;búsqueda;2181.51;519.41;10;4
ORD-2024-00678;2024-10-21;2024-10-25;primera clase;devuelto;1699;P0108;8;0.00;3927.60;787.28;etiquetas flex 8;oficina;etiquetas;patagonia;490.95;392.54;campaña outlet 8;búsqueda;3927.60;490.95;10;4
ORD-2024-00678;2024-10-21;2024-10-25;primera clase;devuelto;1700;P0088;3;0.10;1878.77;620.50;papelería eco 8;oficina;papelería;patagonia;695.84;422.85;campaña outlet 8;búsqueda;1690.89;626.26;10;4
ORD-2024-00679;2025-01-16;2025-01-20;primera clase;devuelto;1701;P0017;4;0.05;972.23;316.82;teléfonos plus 7;tecnología;teléfonos;alerce;255.85;163.38;sin dato;sin dato;923.62;243.06;1;4
ORD-2024-00679;2025-01-16;2025-01-20;primera clase;devuelto;1702;P0067;4;0.05;656.53;219.47;libreros pro 7;muebles;libreros;nova;172.77;109.03;sin dato;sin dato;623.70;164.13;1;4
ORD-2024-00679;2025-01-16;2025-01-20;primera clase;devuelto;1703;P0020;2;0.30;692.15;257.76;teléfonos flex 10;tecnología;teléfonos;lumen;494.39;245.07;sin dato;sin dato;484.50;346.08;1;4
ORD-2024-00680;2023-08-04;2023-08-05;estándar;completado;1704;P0022;3;0.00;1293.66;651.42;computadores pro 2;tecnología;computadores;altura;431.22;214.08;sin dato;sin dato;1293.66;431.22;8;1
ORD-2024-00680;2023-08-04;2023-08-05;estándar;completado;1705;P0002;3;0.05;28.67;11.11;accesorios smart 2;tecnología;accesorios;vector;10.06;5.92;sin dato;sin dato;27.24;9.56;8;1
ORD-2024-00681;2023-03-06;2023-03-11;mismo día;completado;1706;P0117;1;0.30;521.82;-66.89;sobres eco 7;oficina;sobres;vector;745.46;569.49;sin dato;sin dato;365.27;521.82;3;5
ORD-2024-00682;2024-07-14;2024-07-14;mismo día;completado;1707;P0037;1;0.05;274.53;114.68;periféricos nova 7;tecnología;periféricos;orion;288.98;157.55;sin dato;sin dato;260.80;274.53;7;0
ORD-2024-00683;2024-10-27;2024-10-28;estándar;completado;1708;P0036;7;0.00;6140.40;3194.73;periféricos nova 6;tecnología;periféricos;patagonia;877.20;420.81;sin dato;sin dato;6140.40;877.20;10;1
ORD-2024-00683;2024-10-27;2024-10-28;estándar;completado;1709;P0053;6;0.00;2224.26;792.00;mesas eco 3;muebles;mesas;alerce;370.71;238.71;sin dato;sin dato;2224.26;370.71;10;1
ORD-2024-00683;2024-10-27;2024-10-28;estándar;completado;1710;P0094;1;0.30;126.03;-7.92;archivadores pro 4;oficina;archivadores;alerce;180.04;126.70;sin dato;sin dato;88.22;126.03;10;1
ORD-2024-00683;2024-10-27;2024-10-28;estándar;completado;1711;P0118;3;0.00;696.15;196.29;sobres nova 8;oficina;sobres;alerce;232.05;166.62;sin dato;sin dato;696.15;232.05;10;1
ORD-2024-00684;2025-01-30;2025-02-03;estándar;completado;1712;P0115;7;0.20;738.47;151.94;sobres pro 5;oficina;sobres;alerce;131.87;86.23;campaña ahorro 2;afiliados;590.78;105.50;1;4
ORD-2024-00684;2025-01-30;2025-02-03;estándar;completado;1713;P0002;7;0.15;59.86;19.27;accesorios smart 2;tecnología;accesorios;vector;10.06;5.92;campaña ahorro 2;afiliados;50.88;8.55;1;4
ORD-2024-00684;2025-01-30;2025-02-03;estándar;completado;1714;P0091;2;0.05;979.05;264.62;archivadores flex 1;oficina;archivadores;alerce;515.29;352.20;campaña ahorro 2;afiliados;930.10;489.52;1;4
ORD-2024-00684;2025-01-30;2025-02-03;estándar;completado;1715;P0104;8;0.15;4115.36;1091.39;etiquetas nova 4;oficina;etiquetas;altura;605.20;392.50;campaña ahorro 2;afiliados;3498.06;514.42;1;4
ORD-2024-00685;2023-02-12;2023-02-16;segunda clase;completado;1716;P0071;4;0.10;3198.67;481.04;almacenamiento flex 1;muebles;almacenamiento;patagonia;888.52;677.49;sin dato;sin dato;2878.80;799.67;2;4
ORD-2024-00685;2023-02-12;2023-02-16;segunda clase;completado;1717;P0069;7;0.00;4675.02;1384.67;libreros smart 9;muebles;libreros;patagonia;667.86;470.05;sin dato;sin dato;4675.02;667.86;2;4
ORD-2024-00685;2023-02-12;2023-02-16;segunda clase;completado;1718;P0101;1;0.05;549.77;163.64;etiquetas eco 1;oficina;etiquetas;nova;578.71;385.67;sin dato;sin dato;522.28;549.77;2;4
ORD-2024-00685;2023-02-12;2023-02-16;segunda clase;completado;1719;P0061;8;0.00;7002.88;3292.88;libreros plus 1;muebles;libreros;altura;875.36;463.75;sin dato;sin dato;7002.88;875.36;2;4
ORD-2024-00686;2023-07-04;2023-07-06;mismo día;completado;1720;P0089;4;0.00;1404.48;477.24;papelería plus 9;oficina;papelería;vector;351.12;231.81;sin dato;sin dato;1404.48;351.12;7;2
ORD-2024-00687;2024-03-17;2024-03-22;segunda clase;completado;1721;P0039;2;0.00;474.22;96.40;periféricos nova 9;tecnología;periféricos;vector;237.11;188.91;sin dato;sin dato;474.22;237.11;3;5
ORD-2024-00688;2023-03-16;2023-03-22;primera clase;completado;1722;P0063;8;0.10;1796.26;306.44;libreros smart 3;muebles;libreros;vector;249.48;184.17;sin dato;sin dato;1616.63;224.53;3;6
ORD-2024-00688;2023-03-16;2023-03-22;primera clase;completado;1723;P0038;7;0.00;2862.44;1110.13;periféricos nova 8;tecnología;periféricos;andes;408.92;250.33;sin dato;sin dato;2862.44;408.92;3;6
ORD-2024-00688;2023-03-16;2023-03-22;primera clase;completado;1724;P0070;3;0.10;2070.06;693.80;libreros eco 10;muebles;libreros;andes;766.69;471.27;sin dato;sin dato;1863.05;690.02;3;6
ORD-2024-00688;2023-03-16;2023-03-22;primera clase;completado;1725;P0018;7;0.10;4323.56;1086.81;teléfonos flex 8;tecnología;teléfonos;patagonia;686.28;471.26;sin dato;sin dato;3891.20;617.65;3;6
ORD-2024-00689;2023-12-09;2023-12-13;primera clase;completado;1726;P0035;3;0.00;2294.13;677.85;periféricos nova 5;tecnología;periféricos;orion;764.71;538.76;sin dato;sin dato;2294.13;764.71;12;4
ORD-2024-00689;2023-12-09;2023-12-13;primera clase;completado;1727;P0088;5;0.15;2957.32;845.97;papelería eco 8;oficina;papelería;patagonia;695.84;422.85;sin dato;sin dato;2513.72;591.46;12;4
ORD-2024-00689;2023-12-09;2023-12-13;primera clase;completado;1728;P0041;7;0.00;1081.64;377.65;sillas eco 1;muebles;sillas;vector;154.52;100.57;sin dato;sin dato;1081.64;154.52;12;4
ORD-2024-00690;2024-01-11;2024-01-14;estándar;completado;1729;P0009;7;0.05;5737.49;2478.22;accesorios flex 9;tecnología;accesorios;patagonia;862.78;458.27;sin dato;sin dato;5450.62;819.64;1;3
ORD-2024-00691;2023-10-09;2023-10-09;segunda clase;completado;1730;P0023;3;0.15;2023.09;782.50;computadores pro 3;tecnología;computadores;patagonia;793.37;395.09;sin dato;sin dato;1719.63;674.36;10;0
ORD-2024-00691;2023-10-09;2023-10-09;segunda clase;completado;1731;P0001;1;0.00;445.84;235.34;accesorios flex 1;tecnología;accesorios;alerce;445.84;210.50;sin dato;sin dato;445.84;445.84;10;0
ORD-2024-00691;2023-10-09;2023-10-09;segunda clase;completado;1732;P0021;5;0.30;2780.40;697.10;computadores plus 1;tecnología;computadores;andes;794.40;441.41;sin dato;sin dato;1946.28;556.08;10;0
ORD-2024-00691;2023-10-09;2023-10-09;segunda clase;completado;1733;P0054;2;0.20;132.03;4.34;mesas eco 4;muebles;mesas;altura;82.52;60.93;sin dato;sin dato;105.62;66.02;10;0
ORD-2024-00692;2024-05-08;2024-05-08;estándar;cancelado;1734;P0074;6;0.00;2475.06;910.56;almacenamiento smart 4;muebles;almacenamiento;lumen;412.51;260.75;sin dato;sin dato;2475.06;412.51;5;0
